Student_Name,Enrollment_No,Semester,Department,Age,Gender,G1_Internal,G2_Internal,Final_Exam_Score,Attendance_Percentage,Study_Hours_Per_Week,Backlogs,Parent_Education_Level,Part_Time_Work,Previous_CGPA,predicted_CGPA,Academic_Risk_Level
0,243,8,5,22,0,34,65,58,46,17,2,3,0,7.15,5.29,0
6,326,2,1,22,0,73,54,78,64,5,2,1,1,6.52,6.93,2
11,986,2,5,22,0,44,85,31,53,13,1,0,0,8.12,5.11,0
8,46,3,2,20,1,96,50,99,97,8,4,0,0,4.11,8.34,1
4,760,8,4,22,0,30,63,99,70,2,1,1,1,4.5,6.75,2
1,590,2,3,20,1,53,54,94,64,2,2,2,0,5.36,6.97,2
13,621,7,5,18,0,91,40,75,50,7,2,2,0,4.21,6.93,2
1,12,1,1,22,0,86,48,92,50,11,2,2,0,4.9,7.7,2
4,906,3,0,21,0,49,78,50,46,17,0,1,0,8.0,5.81,2
1,379,2,1,19,0,87,78,56,82,0,1,1,0,8.39,7.19,2
6,364,3,2,19,1,43,63,92,42,18,4,2,0,7.26,6.86,0
0,601,3,4,18,1,82,31,52,54,11,0,1,0,7.14,5.47,0
1,341,4,5,19,1,64,59,68,42,19,3,3,0,7.45,6.41,0
7,859,8,5,19,1,91,67,87,92,15,2,2,1,8.41,8.22,1
11,791,5,1,18,0,90,44,74,80,8,0,3,1,8.64,6.98,2
1,220,8,2,18,0,48,89,43,56,5,3,0,0,5.86,5.83,0
11,72,3,1,18,1,71,33,51,88,5,2,0,1,6.29,5.16,0
10,745,8,1,21,0,73,43,46,96,6,0,2,0,8.45,5.32,0
2,771,6,4,18,0,30,37,58,83,13,2,1,1,5.16,4.33,0
3,624,7,2,18,1,97,40,67,46,15,1,0,1,9.18,6.79,2
0,45,7,4,18,1,75,79,60,50,2,2,2,0,8.61,7.02,2
6,503,3,2,22,0,80,67,87,85,0,4,2,1,6.42,7.89,1
3,273,6,5,22,1,61,53,46,59,19,4,1,0,6.83,5.26,0
6,554,7,3,21,0,48,67,52,40,16,2,1,0,6.41,5.53,2
2,207,4,0,21,0,68,91,49,71,0,0,0,1,5.26,6.73,2
6,928,2,3,19,0,43,85,33,77,4,3,3,1,5.32,5.16,0
10,860,3,2,22,0,58,94,78,96,16,3,2,1,5.67,7.68,1
0,614,4,3,21,0,71,46,55,93,4,4,2,0,6.25,5.71,0
4,123,8,1,21,0,43,46,61,60,10,4,2,1,8.92,5.11,0
4,9,1,5,19,0,40,56,57,70,2,0,0,0,5.97,5.16,0
11,328,8,0,18,1,76,54,80,56,9,1,0,1,7.09,7.1,2
2,186,4,0,20,1,53,78,69,64,13,4,0,0,4.49,6.69,0
11,542,5,0,19,1,51,87,66,80,18,4,2,0,6.11,6.78,0
10,667,5,5,20,1,78,30,80,72,10,2,1,0,6.35,6.44,2
8,59,2,3,19,1,84,42,86,51,0,1,2,0,6.77,7.22,2
1,760,8,0,19,0,84,82,96,91,11,1,1,1,6.54,8.82,1
9,898,6,0,18,0,99,50,32,67,19,4,3,0,7.63,5.75,0
8,885,2,2,21,1,64,30,92,88,1,2,3,0,8.68,6.5,2
1,950,7,1,22,0,73,60,41,65,0,0,0,1,7.48,5.63,2
0,781,6,2,19,1,65,90,80,75,14,3,2,1,6.13,7.85,1
11,441,6,3,18,0,44,32,40,94,12,4,1,0,8.25,3.88,0
0,216,6,5,20,0,74,58,35,47,12,3,2,1,7.76,5.36,0
10,910,6,5,21,0,91,77,41,71,12,3,2,0,7.8,6.68,0
12,1,5,2,19,1,79,91,54,90,16,3,2,1,8.33,7.26,0
12,535,8,4,20,0,42,54,55,90,5,4,3,0,4.61,5.08,0
12,717,7,2,19,1,60,63,87,65,11,0,2,1,5.99,7.17,2
10,831,5,4,22,0,34,47,65,44,14,1,0,1,4.93,5.03,0
6,710,3,2,22,1,37,94,65,82,2,2,0,0,8.25,6.53,2
0,355,7,4,21,1,42,57,50,77,5,1,3,0,7.12,4.97,0
1,625,5,4,20,1,70,33,78,52,2,2,1,0,9.44,6.21,2
10,791,2,0,22,0,46,50,89,58,11,1,3,1,7.73,6.44,2
12,666,5,0,18,0,61,99,91,45,10,4,0,0,4.42,8.44,0
2,164,7,4,21,0,34,50,48,97,5,4,0,0,5.58,4.44,0
10,997,7,4,19,0,38,49,40,99,10,3,0,0,9.09,4.21,0
13,733,2,1,20,1,63,70,32,94,16,2,0,0,9.4,5.27,0
6,90,1,4,20,0,30,82,86,84,3,0,1,0,5.23,6.8,2
1,166,8,0,18,1,69,91,98,45,10,4,3,1,6.72,8.72,0
12,958,7,4,22,1,83,60,82,55,12,2,0,1,6.04,7.57,2
5,206,5,5,20,0,61,54,95,93,15,4,3,1,5.15,7.25,0
4,281,2,1,18,1,79,98,41,68,5,0,0,1,6.02,6.95,2
4,64,6,4,18,0,88,46,91,57,19,2,1,1,6.36,7.66,2
8,887,8,0,19,0,91,49,74,71,5,3,0,1,7.67,7.16,0
4,515,7,0,18,0,40,74,86,68,16,2,1,1,6.76,6.86,2
1,156,8,3,21,1,52,79,31,82,2,0,0,0,8.57,5.17,0
7,760,8,0,20,0,55,80,84,91,6,3,0,0,9.18,7.41,0
11,768,4,1,21,1,92,62,48,56,0,4,3,0,6.1,6.54,0
1,746,8,0,18,0,75,58,90,81,11,3,2,0,6.76,7.59,1
6,305,6,5,18,0,98,51,53,87,17,4,1,0,8.0,6.59,0
13,877,3,2,21,0,35,96,34,44,12,0,1,0,8.54,5.29,0
1,981,8,5,19,1,80,32,55,71,2,1,2,0,5.21,5.56,2
10,394,7,5,18,1,72,35,64,68,19,1,1,0,7.62,5.77,2
9,73,2,1,21,1,71,69,48,68,5,0,1,1,8.51,6.12,2
11,186,6,1,21,0,42,98,60,81,13,4,1,0,8.07,6.6,0
5,573,5,3,20,0,54,34,73,42,13,3,2,1,7.84,5.56,0
4,336,5,0,19,1,31,32,48,90,8,4,1,0,9.19,3.81,0
11,675,7,3,22,0,43,33,41,43,12,1,0,1,8.1,3.92,0
4,567,1,1,21,0,46,92,64,83,0,3,0,1,6.69,6.7,0
8,622,4,0,20,0,69,34,87,64,3,2,1,0,8.78,6.57,2
11,729,7,1,22,0,68,90,54,98,12,1,2,0,6.4,6.9,2
12,239,2,1,20,1,54,86,54,61,19,0,0,0,8.38,6.36,2
6,532,6,2,20,1,77,71,42,81,5,3,0,0,7.44,6.12,0
6,140,4,5,19,1,78,85,71,50,0,4,0,1,7.33,7.73,0
4,264,1,3,18,1,62,57,44,47,13,2,2,0,8.06,5.33,0
5,138,7,3,19,0,56,84,52,66,0,1,3,1,7.85,6.28,2
12,458,3,4,22,1,74,67,57,83,9,3,1,0,6.94,6.51,0
3,69,4,2,19,1,60,52,42,85,16,1,0,1,8.87,5.04,0
0,384,1,1,18,0,92,36,73,92,18,0,0,1,7.97,6.76,2
0,629,7,1,19,1,67,67,81,61,16,1,1,0,7.19,7.26,2
5,197,8,2,19,0,69,86,64,42,19,4,1,1,7.87,7.21,0
9,204,7,0,19,0,87,66,76,66,6,4,0,1,5.89,7.63,0
3,725,2,3,21,1,94,35,64,50,8,0,0,1,9.5,6.43,2
8,567,7,1,21,1,40,39,79,66,11,0,0,0,6.58,5.53,2
5,798,3,4,19,1,44,56,69,46,19,2,2,0,6.61,5.76,2
12,981,7,3,18,0,86,86,99,99,12,3,3,1,6.15,9.12,1
0,804,5,5,18,0,54,45,71,66,1,1,3,1,5.77,5.81,2
10,686,1,2,18,1,68,88,44,86,11,0,1,0,9.3,6.44,2
0,858,8,3,18,0,62,57,89,50,18,3,2,0,9.33,7.13,0
0,881,5,5,20,1,58,32,87,96,16,0,3,1,9.21,6.18,2
12,973,7,4,19,0,87,86,98,64,1,0,2,0,5.78,9.11,2
2,639,3,0,19,1,40,94,62,78,1,2,3,1,7.41,6.5,2
5,430,1,2,20,0,42,96,69,90,5,4,2,0,5.01,6.9,0
1,889,1,0,18,0,98,59,31,55,6,3,1,0,7.97,5.95,0
8,324,7,1,22,1,50,48,62,60,4,2,1,0,5.5,5.42,0
0,441,3,0,22,0,32,37,54,65,11,4,3,0,7.77,4.23,0
6,803,2,1,20,1,55,91,88,96,10,0,0,0,7.94,7.9,1
10,287,8,5,22,0,62,48,56,66,9,2,3,0,9.48,5.54,2
4,225,1,3,21,1,51,65,85,96,16,4,3,1,8.32,6.88,0
5,63,8,4,19,1,91,98,54,90,7,4,3,1,7.18,7.83,1
13,966,3,5,22,1,34,89,34,84,9,2,2,1,6.7,5.05,0
12,937,4,4,21,0,48,63,91,92,11,1,1,1,4.31,6.97,2
2,559,5,0,19,1,38,84,72,56,1,2,2,1,9.2,6.54,2
6,713,1,4,21,0,87,56,97,70,7,0,2,0,5.01,8.17,2
5,497,4,0,19,1,53,68,65,53,5,1,1,1,4.23,6.23,2
8,848,1,4,19,0,68,71,39,62,0,2,3,1,5.92,5.73,2
10,925,2,2,22,1,90,71,51,41,12,4,2,0,5.26,6.87,0
2,916,7,5,20,0,77,77,57,65,13,3,0,0,6.67,6.9,0
8,59,3,2,22,0,79,60,77,65,9,2,0,1,9.08,7.25,2
6,396,1,3,18,0,91,51,89,61,8,4,3,0,9.26,7.82,0
5,256,3,3,21,1,82,70,92,81,10,2,2,0,5.57,8.24,1
1,576,6,1,18,1,50,53,31,67,15,0,0,0,9.0,4.33,0
6,238,1,1,19,0,67,69,52,45,7,0,3,0,8.96,6.16,2
13,800,2,1,22,0,88,61,80,87,14,4,2,0,6.41,7.67,1
8,37,2,3,18,0,72,80,57,78,13,4,0,0,6.98,6.84,0
2,24,7,4,18,1,46,62,30,58,3,1,2,0,4.27,4.44,0
2,409,7,0,18,1,98,57,44,95,11,0,0,0,4.11,6.41,2
8,460,4,4,19,0,73,92,44,60,16,3,3,1,4.85,6.71,0
7,570,2,5,19,1,92,51,72,81,17,0,3,1,6.88,7.17,2
5,987,3,3,19,1,52,47,34,59,4,0,0,1,6.59,4.33,0
7,416,6,0,18,1,97,31,67,70,7,3,1,1,4.07,6.52,0
9,356,8,0,21,1,55,55,92,66,4,0,3,0,4.61,6.98,2
5,382,2,0,22,1,77,68,72,54,2,2,2,0,6.31,7.23,2
8,808,1,1,22,0,76,46,80,83,15,2,3,1,8.44,6.86,2
3,157,8,0,19,0,75,45,55,96,1,0,0,1,6.98,5.8,2
10,568,8,0,18,1,58,56,75,70,3,0,1,0,7.78,6.42,2
8,432,2,3,21,0,63,78,41,48,2,3,1,0,6.5,5.87,0
7,47,6,4,20,1,39,32,41,89,11,0,2,0,6.09,3.77,0
1,327,3,4,19,0,49,71,58,56,8,4,0,1,9.0,5.92,0
10,432,1,2,20,1,63,92,90,58,18,2,3,0,8.56,8.25,2
8,430,4,2,22,1,42,58,70,71,12,0,3,1,5.1,5.8,2
8,55,4,5,22,1,39,31,49,49,13,4,0,0,8.48,4.06,0
1,576,4,3,21,0,74,43,75,79,8,0,0,0,5.39,6.51,2
8,267,7,2,21,0,37,41,59,91,4,1,0,0,4.22,4.7,0
10,68,1,2,20,0,34,53,68,44,7,4,1,0,8.33,5.33,0
0,727,8,3,22,1,49,57,69,52,0,2,1,0,4.84,5.94,2
3,901,4,4,21,1,73,47,80,92,15,2,1,1,5.55,6.8,2
4,600,7,5,21,0,87,35,31,66,12,1,2,0,8.22,4.9,0
3,448,2,5,22,0,49,59,94,41,9,4,2,1,6.67,7.0,0
12,792,8,5,22,1,69,63,57,40,8,4,1,0,7.81,6.24,0
13,256,1,2,18,1,45,87,80,47,15,3,0,0,4.16,7.16,0
8,671,1,4,21,1,33,57,37,49,8,0,0,1,5.85,4.18,0
0,489,1,5,20,0,39,82,60,67,11,4,3,0,5.95,6.03,0
5,745,5,3,19,1,80,45,68,44,3,3,1,1,5.35,6.47,0
8,642,7,5,19,1,77,55,89,89,8,1,0,1,6.06,7.52,1
7,48,8,1,22,1,49,94,45,94,17,1,0,1,6.01,6.09,2
6,658,3,4,20,1,61,86,52,41,15,1,3,0,9.19,6.49,2
0,315,5,1,18,0,95,60,40,93,1,3,3,0,8.67,6.25,0
1,412,5,4,21,1,89,56,83,80,13,2,2,1,8.52,7.67,1
0,433,5,0,18,0,40,78,98,87,3,1,1,0,4.02,7.46,2
12,1,3,3,20,1,49,38,41,91,10,3,2,0,6.01,4.25,0
1,840,5,0,18,0,52,55,65,92,3,3,2,0,4.86,5.81,0
9,951,4,2,22,0,64,35,86,56,1,0,3,0,5.68,6.41,2
4,144,1,2,19,0,46,36,55,87,14,1,0,0,4.93,4.66,0
11,955,8,0,22,0,39,42,95,72,17,2,1,0,4.4,6.23,2
10,365,8,4,21,1,67,78,33,64,8,3,3,0,7.04,5.67,0
0,419,1,5,22,0,61,39,45,44,11,2,1,0,8.18,4.8,0
10,572,7,1,20,0,83,72,51,67,4,2,3,1,6.71,6.69,2
2,784,2,3,20,1,86,78,93,98,6,1,0,1,5.58,8.64,1
7,560,6,5,21,0,54,47,99,90,11,1,1,1,4.56,6.99,2
8,843,4,2,21,0,43,40,40,57,4,0,0,1,8.73,4.09,0
7,443,3,5,19,1,74,39,71,97,18,2,2,1,7.51,6.23,2
10,915,6,0,18,0,73,57,68,62,2,2,1,0,4.84,6.62,2
3,433,1,0,19,1,67,82,76,91,14,3,3,1,5.63,7.51,1
11,642,5,1,22,0,65,83,51,74,18,3,2,0,8.31,6.48,0
3,554,8,2,18,0,68,54,59,57,16,3,2,0,8.18,6.02,0
9,56,7,4,21,0,68,35,59,50,2,2,3,0,7.65,5.45,0
11,561,7,3,20,1,42,40,62,82,19,0,1,0,4.51,4.94,0
11,963,2,0,22,0,95,62,59,82,14,4,0,1,7.55,7.07,0
3,976,2,3,19,1,63,98,66,49,5,3,2,0,7.36,7.47,0
1,177,1,2,21,0,44,75,82,49,10,4,1,0,7.35,6.85,0
12,292,4,4,18,0,87,84,59,75,13,0,1,1,8.53,7.49,2
10,45,7,0,18,0,88,99,55,48,3,2,0,0,4.65,7.81,2
3,169,6,1,20,0,95,80,35,81,2,4,2,0,4.14,6.65,0
7,270,2,3,21,1,81,54,83,52,7,1,0,0,5.27,7.37,2
1,416,8,2,21,1,98,52,85,62,2,2,1,0,4.6,7.9,2
7,847,8,3,22,1,34,79,33,40,3,1,1,0,8.2,4.71,0
12,138,1,4,22,0,72,75,65,55,3,0,3,1,4.43,7.01,2
9,246,4,1,18,1,37,73,92,58,13,4,3,1,6.0,6.98,0
8,147,1,4,19,1,92,42,32,51,11,4,0,0,8.94,5.3,0
12,229,1,0,18,0,97,77,86,44,2,0,2,0,8.94,8.66,2
13,791,4,5,22,1,64,46,45,94,19,0,0,0,5.97,5.1,0
5,636,4,4,22,0,61,43,69,44,7,2,2,0,7.33,5.88,2
1,703,4,4,22,0,53,59,82,96,18,0,3,1,5.08,6.64,2
9,373,8,3,18,1,79,59,35,46,13,3,2,0,4.43,5.54,0
13,79,8,4,21,1,88,62,50,83,0,1,1,1,8.21,6.5,2
2,605,1,2,19,0,94,83,38,53,19,0,1,1,4.04,6.83,2
9,737,2,0,19,0,67,86,92,72,13,3,3,0,8.56,8.27,0
3,64,3,3,22,0,67,60,72,45,18,4,3,0,5.85,6.69,0
3,87,3,3,20,0,50,52,57,57,6,0,3,1,4.73,5.34,0
12,87,1,5,18,1,52,81,74,45,12,1,0,1,6.78,6.95,2
5,712,1,0,21,0,75,83,87,90,8,1,2,1,9.35,8.22,1
9,725,2,2,22,1,98,76,58,69,15,2,0,1,8.05,7.54,2
10,203,4,0,20,0,59,78,83,51,15,4,2,0,8.18,7.43,0
4,912,1,4,22,1,69,85,86,89,7,4,3,1,6.24,8.06,1
8,381,7,5,20,0,99,37,62,74,7,1,0,0,6.48,6.56,2
12,600,8,2,19,0,98,51,99,50,17,3,3,0,8.64,8.43,0
3,475,5,5,20,1,71,91,93,97,1,1,0,1,4.46,8.58,1
5,572,4,0,19,0,47,83,33,43,1,0,0,0,4.3,5.22,0
8,782,7,1,19,1,88,64,45,52,9,2,1,0,7.79,6.36,2
9,605,8,0,18,0,42,44,32,40,16,0,0,0,5.5,3.86,0
10,818,1,4,20,0,50,34,92,91,7,4,3,0,9.5,6.2,0
9,538,5,5,21,0,97,46,51,77,7,0,0,0,9.47,6.33,2
11,213,7,1,21,1,90,32,47,92,4,4,3,1,7.54,5.54,0
5,73,6,4,20,0,67,48,86,68,2,2,3,1,6.55,6.89,2
13,60,2,5,18,1,69,66,54,53,0,4,2,0,4.04,6.21,0
3,697,8,5,21,0,56,50,57,60,19,2,1,0,7.31,5.46,0
10,542,5,0,22,1,87,80,69,80,6,3,2,1,4.49,7.77,1
4,218,1,5,21,1,95,83,52,70,6,3,0,1,8.97,7.42,0
9,11,3,5,18,0,72,40,37,80,12,2,0,0,4.63,4.84,0
4,813,7,3,19,0,49,94,42,96,5,1,0,0,4.55,5.97,2
9,414,1,5,19,0,64,59,73,46,12,2,1,0,7.96,6.61,2
3,31,3,0,19,0,84,72,76,54,1,4,2,1,4.84,7.72,0
8,159,2,3,18,1,69,65,39,81,1,3,3,0,7.22,5.58,0
0,236,2,3,19,1,75,86,70,48,1,3,1,0,8.38,7.63,0
8,738,4,1,19,0,71,55,96,68,14,2,0,0,4.01,7.62,2
9,180,7,4,18,1,47,89,78,99,14,1,2,0,4.84,7.2,2
7,828,4,3,22,0,44,51,93,95,17,2,0,0,4.98,6.57,2
6,557,3,2,21,0,95,53,44,63,4,4,0,0,7.05,6.2,0
0,340,3,3,18,0,42,41,90,54,13,4,3,1,8.39,6.09,0
13,457,2,2,18,0,86,89,81,60,4,0,1,1,8.73,8.49,2
0,79,5,1,20,0,38,50,75,80,7,1,0,1,4.35,5.64,2
4,646,3,2,19,1,95,65,88,63,10,3,0,1,6.8,8.32,0
5,771,3,1,22,0,45,36,77,46,7,4,0,1,8.78,5.51,0
4,986,7,1,20,1,31,90,68,63,5,4,0,0,4.39,6.35,0
12,819,5,1,22,0,45,82,71,96,3,1,2,0,4.14,6.65,2
4,758,4,2,19,0,30,57,80,62,19,2,0,1,4.26,5.81,2
13,472,4,2,19,0,55,53,79,64,2,0,1,0,9.12,6.4,2
7,670,3,1,19,0,73,82,95,47,11,4,3,1,6.2,8.45,0
8,714,7,1,21,1,34,42,70,73,10,0,1,0,4.33,5.08,0
8,111,4,4,22,1,50,30,87,74,4,3,2,1,9.48,5.88,0
6,979,4,1,22,0,64,70,33,93,7,0,0,1,9.25,5.34,0
2,291,6,5,20,0,83,88,78,61,10,4,3,0,6.3,8.25,0
9,949,7,4,18,0,79,42,32,94,10,2,3,1,4.57,4.91,0
7,821,4,4,19,0,73,83,61,73,19,4,3,0,8.09,7.12,0
2,630,2,4,19,1,33,76,76,67,2,3,1,1,4.33,6.31,0
12,382,1,5,20,1,71,56,91,40,10,0,1,0,7.45,7.45,2
3,16,3,4,22,0,70,69,45,98,5,2,1,1,8.19,5.97,2
9,492,8,4,21,1,65,61,97,83,5,2,0,1,5.17,7.66,1
9,330,3,2,22,1,53,87,47,76,17,0,3,0,9.19,6.08,2
11,925,2,0,21,0,34,72,35,69,4,0,2,0,9.48,4.58,0
11,738,8,2,21,1,86,81,94,98,4,0,2,0,5.97,8.77,1
1,872,1,1,22,0,96,63,66,89,18,3,3,0,9.3,7.41,0
1,485,1,1,19,1,40,35,92,64,4,2,2,0,5.27,5.93,2
4,405,2,3,21,1,74,77,88,90,0,4,1,1,8.41,8.05,1
3,116,5,0,20,0,51,47,63,99,0,3,2,0,8.07,5.46,0
0,554,5,5,20,1,40,68,66,41,6,0,3,1,4.23,5.88,2
6,879,1,2,21,1,67,36,63,67,8,0,1,0,5.43,5.61,2
0,114,5,1,19,1,88,35,74,87,15,4,2,1,6.12,6.65,0
6,794,5,5,21,1,33,82,30,67,8,4,3,0,4.08,4.65,0
11,548,5,4,20,1,96,30,82,62,11,4,1,1,9.21,7.06,0
11,813,1,5,20,0,39,58,91,77,10,1,0,0,5.17,6.55,2
11,624,8,2,22,0,48,98,44,63,11,3,1,1,9.09,6.14,0
7,546,5,0,19,1,57,78,80,96,9,1,2,0,6.42,7.25,2
5,643,8,3,22,0,46,88,43,74,8,4,1,1,4.7,5.74,0
6,335,3,2,18,1,53,42,88,47,12,2,0,0,6.36,6.37,2
1,335,6,0,21,1,30,74,81,75,11,3,2,0,7.37,6.36,0
7,980,1,1,22,0,34,75,30,57,8,1,0,1,6.61,4.47,0
8,921,2,1,19,1,61,52,46,59,18,0,2,0,5.75,5.23,0
0,888,5,5,21,0,82,61,85,43,3,3,3,1,8.48,7.69,0
12,739,4,2,21,1,86,42,34,47,0,2,0,1,9.26,5.2,0
13,146,1,1,21,1,72,82,46,65,12,2,2,1,4.52,6.46,2
9,121,7,4,21,0,68,49,47,95,1,4,3,1,7.02,5.39,0
1,80,2,4,21,1,63,30,84,78,7,4,3,0,5.75,6.15,0
2,684,6,3,19,0,34,86,76,59,11,0,0,0,8.11,6.64,2
10,665,3,5,18,0,47,95,78,57,12,2,3,0,7.49,7.38,2
8,661,8,1,20,1,33,40,52,72,12,4,3,0,4.15,4.27,0
12,374,8,3,18,1,99,75,50,98,0,1,2,0,7.49,7.22,2
1,569,7,4,20,0,40,59,58,57,7,4,1,0,7.98,5.29,0
13,62,2,3,22,1,76,98,89,73,4,0,3,1,8.24,8.78,2
7,503,5,3,21,1,60,36,75,58,18,0,0,0,8.9,5.88,2
3,667,4,1,22,0,42,53,39,81,19,1,2,0,9.2,4.41,0
9,448,5,1,22,1,52,77,82,92,16,3,2,1,5.47,7.15,0
1,427,2,1,20,1,94,72,36,72,18,2,3,1,7.64,6.42,2
5,867,1,5,19,0,97,65,59,60,1,0,3,1,7.06,7.22,2
11,426,7,3,21,1,59,30,84,46,11,2,1,0,8.52,6.03,2
11,420,4,3,22,1,60,36,94,99,0,1,0,1,4.21,6.64,2
9,321,8,5,18,1,76,73,50,53,11,1,2,0,6.25,6.47,2
13,912,7,4,21,1,45,90,36,72,18,3,2,1,5.88,5.49,0
6,679,7,2,19,1,72,55,73,43,11,0,1,0,7.59,6.73,2
12,165,4,4,21,1,32,59,97,82,0,1,1,0,6.3,6.61,2
7,596,8,5,22,0,41,30,44,41,2,4,0,1,6.17,3.89,0
11,956,8,3,18,1,40,92,31,79,0,2,0,1,6.07,5.2,0
1,648,2,3,22,1,45,44,32,89,0,2,3,1,8.54,3.95,0
2,460,6,1,19,1,58,92,77,70,8,4,3,1,6.66,7.58,0
0,458,6,1,20,0,50,84,97,88,0,2,1,0,6.2,7.9,1
6,188,5,3,18,1,87,86,76,85,11,4,0,1,8.76,8.23,1
0,463,2,3,19,0,72,49,72,69,4,2,3,1,4.01,6.51,2
8,911,4,0,19,0,34,51,56,89,14,1,1,0,5.75,4.79,0
12,378,2,1,22,0,81,79,33,49,14,3,1,0,7.71,6.12,0
4,1,4,1,22,0,42,65,65,91,14,0,2,1,4.57,5.81,2
6,617,7,4,22,0,41,66,81,60,16,0,3,0,7.19,6.45,2
3,363,5,3,20,1,30,75,74,89,8,0,0,1,6.47,6.11,2
9,71,1,3,21,1,37,56,80,91,13,0,2,0,7.68,5.99,2
8,426,7,5,21,1,45,48,61,62,17,0,1,0,6.92,5.23,0
4,637,8,4,22,1,44,45,31,76,15,4,3,1,5.07,3.91,0
7,169,1,2,22,0,48,83,46,47,8,1,3,1,4.73,5.77,2
6,204,2,2,20,0,54,63,52,49,14,3,1,1,5.69,5.59,0
5,824,4,2,21,0,60,80,73,64,19,0,0,1,9.18,7.12,2
5,336,1,0,20,0,31,65,75,72,14,2,0,0,5.16,5.88,2
3,998,7,1,19,0,88,82,41,56,8,2,1,0,6.54,6.74,2
12,471,4,2,21,0,60,91,83,90,1,3,3,0,9.23,7.85,1
11,194,5,5,22,1,97,60,42,63,10,0,3,1,5.11,6.39,2
1,669,7,1,18,1,97,33,97,88,2,0,1,0,5.35,7.78,1
8,652,8,1,19,1,41,41,95,81,9,1,0,1,6.63,6.26,2
10,274,2,2,18,1,46,82,44,89,8,2,1,1,4.58,5.6,2
6,6,4,1,20,0,58,90,91,69,15,2,0,1,4.44,8.08,2
8,904,2,4,20,0,65,48,53,40,9,4,2,1,5.66,5.51,0
6,978,4,4,20,0,92,85,99,56,7,2,2,0,4.79,9.27,2
9,565,7,2,22,1,44,38,90,67,3,0,3,0,6.35,6.06,2
6,615,6,5,20,1,59,54,32,52,7,0,3,1,4.6,4.67,0
9,853,6,1,18,1,80,83,58,96,14,2,1,0,7.23,7.21,2
6,849,4,3,19,1,40,76,50,99,9,4,3,0,6.71,5.48,0
5,572,5,2,22,1,86,70,83,49,11,3,1,0,7.26,8.0,0
5,598,2,0,19,1,42,80,35,40,14,2,0,1,8.95,5.06,0
12,769,8,1,20,0,84,79,40,59,0,3,3,0,5.9,6.49,0
13,177,3,2,21,1,92,36,99,46,7,2,0,1,5.48,7.8,2
2,241,4,2,22,1,31,56,56,99,19,3,3,0,7.16,4.85,0
2,202,4,5,20,1,85,77,89,71,14,0,2,0,5.36,8.42,2
13,542,6,3,22,0,36,84,56,60,14,0,1,1,4.37,5.84,2
11,800,1,1,21,1,72,92,61,65,10,3,3,0,4.32,7.36,0
2,461,7,2,18,1,60,35,62,84,15,1,3,1,4.36,5.33,0
12,79,6,2,18,0,90,64,34,92,9,0,2,0,5.31,5.98,2
10,522,2,1,18,1,51,61,38,46,3,4,0,1,8.01,4.88,0
10,416,6,2,21,1,91,35,42,77,9,4,1,1,4.85,5.46,0
1,765,3,2,19,0,57,92,35,93,17,3,0,0,5.42,5.87,0
1,383,5,2,21,0,54,47,65,84,16,1,2,0,8.73,5.63,2
10,390,7,4,21,1,94,60,79,79,15,4,3,0,6.4,7.78,1
8,895,3,4,20,0,61,81,90,87,19,0,3,0,4.23,7.86,1
0,798,5,3,18,0,77,45,77,97,6,2,1,0,5.36,6.74,2
13,687,3,5,22,1,53,85,40,80,18,2,3,1,5.66,5.74,2
1,125,8,1,19,0,71,96,46,84,18,0,3,0,5.02,6.85,2
4,493,7,5,22,0,99,91,31,66,4,1,0,1,9.32,6.94,2
5,46,6,5,20,1,65,81,36,73,9,3,0,0,6.24,5.82,0
9,717,3,4,20,0,60,34,86,51,3,0,2,1,6.18,6.26,2
12,475,6,3,19,1,56,82,60,51,6,2,2,0,9.38,6.54,2
10,948,7,5,22,0,95,46,88,97,17,3,1,0,7.02,7.75,1
2,618,6,5,19,0,74,60,75,54,10,1,2,0,4.45,7.02,2
13,463,2,2,19,1,73,45,36,59,0,4,0,0,6.44,4.98,0
8,786,6,1,18,0,86,86,43,49,3,2,3,0,7.6,6.88,2
10,848,1,3,22,0,50,50,38,96,15,1,1,0,7.14,4.52,0
3,122,3,1,18,0,84,70,38,85,0,0,0,0,8.65,6.14,2
9,473,7,4,18,0,44,68,31,65,0,1,1,1,9.3,4.6,0
4,133,4,5,18,0,63,66,45,56,16,1,0,0,4.32,5.67,2
2,618,4,5,21,1,32,70,31,49,1,3,2,0,5.4,4.3,0
4,816,4,0,20,0,30,82,99,95,2,2,2,1,8.95,7.32,2
5,840,7,1,20,1,53,61,52,50,16,2,1,0,8.8,5.5,0
10,561,1,4,21,0,72,54,57,56,1,1,0,0,4.09,6.06,2
6,848,6,0,19,0,56,82,72,50,1,0,2,0,7.18,7.02,2
5,606,3,0,22,1,38,93,92,54,7,1,2,1,5.76,7.61,2
12,779,5,2,22,0,46,62,46,43,6,0,2,0,6.92,5.08,0
11,22,5,0,22,0,68,67,65,64,18,3,1,1,5.21,6.65,0
8,565,7,0,18,0,84,37,48,75,18,2,2,1,7.88,5.55,2
9,885,2,2,22,0,97,30,34,92,10,2,0,1,5.82,5.17,0
7,765,1,5,22,1,74,88,52,86,10,2,3,1,7.53,6.94,2
7,964,3,5,22,1,57,64,48,70,18,2,1,0,4.41,5.55,2
9,234,6,3,20,0,85,45,30,85,10,3,3,0,9.3,5.1,0
